0.51953125,0.703125
0.5253906,0.6901042
0.5332031,0.6692708
0.54296875,0.64973956
0.55859375,0.63671875
0.5722656,0.62630206
0.5859375,0.61588544
0.609375,0.6145833
0.6328125,0.6197917
0.6542969,0.62630206
0.6621094,0.640625
0.6699219,0.6536458
0.6777344,0.6666667
0.6933594,0.67578125
0.71484375,0.6770833
0.734375,0.6692708
0.74609375,0.65755206
0.7480469,0.64192706
0.73828125,0.6276042
0.7246094,0.6119792
0.7109375,0.60026044
0.6953125,0.5885417
0.6816406,0.578125
0.66796875,0.5677083
0.6464844,0.5546875
0.62890625,0.546875
0.62109375,0.53255206
0.6230469,0.51692706
0.6386719,0.50651044
0.6582031,0.50390625
0.6796875,0.50390625
0.69921875,0.5052083
0.71484375,0.51432294
0.7324219,0.52734375
0.7480469,0.53776044
0.7636719,0.546875
0.7714844,0.5598958
0.7753906,0.5729167
0.7792969,0.5859375
0.78515625,0.60026044
0.7871094,0.61328125
0.7871094,0.6354167
0.7910156,0.64973956
0.7910156,0.67317706
0.79296875,0.68619794
0.79296875,0.7005208
0.79296875,0.7161458
0.796875,0.73046875
0.8144531,0.73828125
0.8359375,0.73828125
0.8613281,0.72005206
0.87890625,0.69921875
0.88671875,0.68619794
0.8925781,0.6692708
0.8925781,0.6536458
0.8925781,0.63671875
0.8886719,0.62369794
0.8808594,0.60546875
0.8691406,0.5885417
0.8535156,0.5703125
0.8359375,0.55078125
0.8222656,0.53776044
0.8105469,0.5208333
0.7988281,0.5078125
0.8144531,0.49739584
0.83203125,0.48958334
0.8535156,0.48958334
0.8730469,0.49739584
0.88671875,0.5078125
0.89453125,0.5234375
0.9042969,0.5442708
0.9082031,0.5598958
0.9199219,0.57942706
0.921875,0.59244794
0.921875,0.6067708
0.921875,0.62109375
0.921875,0.6380208
0.921875,0.65234375
0.921875,0.66796875
0.9199219,0.6822917
0.9199219,0.69661456
0.91796875,0.70963544
0.9140625,0.72265625
0.9082031,0.7369792
0.9042969,0.75130206
0.9042969,0.765625
0.9199219,0.77473956
0.9394531,0.77734375
0.9511719,0.765625
0.953125,0.75130206
0.95703125,0.7369792
0.9609375,0.7239583
0.9609375,0.70963544
0.9609375,0.69401044
0.9609375,0.67838544
0.9589844,0.6588542
0.95703125,0.64453125
0.95703125,0.62630206
0.95703125,0.6119792
0.96484375,0.5989583
0.9824219,0.5911458
