0.49804688,0.24739583
0.5214844,0.24609375
0.5410156,0.24479167
0.5625,0.24348958
0.5800781,0.23307292
0.6035156,0.22005208
0.6230469,0.20703125
0.6425781,0.19401042
0.6640625,0.16927083
0.6855469,0.14713542
0.7050781,0.119791664
0.7128906,0.106770836
0.7207031,0.091145836
0.7050781,0.08203125
0.6855469,0.080729164
0.6699219,0.091145836
0.6796875,0.11328125
0.6953125,0.125
0.7109375,0.13671875
0.7265625,0.1484375
0.7402344,0.16145833
0.75,0.17317708
0.7558594,0.1875
0.7402344,0.20052083
0.71484375,0.20703125
0.6953125,0.20442708
0.7089844,0.19401042
0.73046875,0.19661458
0.78125,0.2109375
0.7988281,0.21875
0.79296875,0.24088542
0.78515625,0.26171875
0.7753906,0.27604166
0.765625,0.29166666
0.7558594,0.3033854
0.7363281,0.3190104
0.7246094,0.33203125
0.7128906,0.34635416
0.7128906,0.3671875
0.71875,0.3841146
0.73046875,0.39583334
0.7441406,0.41145834
0.7597656,0.421875
0.7734375,0.43229166
0.7753906,0.4453125
0.7636719,0.4622396
0.7441406,0.46875
0.7128906,0.4765625
0.69140625,0.47916666
0.67578125,0.46614584
0.67578125,0.45052084
0.6855469,0.43359375
0.7089844,0.4205729
0.73828125,0.4140625
0.7636719,0.4127604
0.7832031,0.4153646
0.7988281,0.43359375
0.8046875,0.44791666
0.8046875,0.4622396
0.7910156,0.47395834
0.76953125,0.4778646
0.7421875,0.47916666
0.7089844,0.47916666
0.6855469,0.4778646
0.6484375,0.47265625
0.62109375,0.47265625
0.5996094,0.47916666
0.5800781,0.49479166
0.578125,0.5078125
0.5839844,0.52734375
0.6015625,0.5520833
0.6347656,0.5677083
0.6699219,0.58203125
0.6972656,0.5911458
0.7207031,0.5989583
0.74609375,0.60807294
0.78515625,0.625
0.828125,0.64192706
0.87109375,0.6640625
0.8808594,0.68098956
0.8769531,0.69401044
0.8515625,0.7005208
0.8222656,0.70703125
0.7949219,0.70442706
0.7734375,0.7005208
0.75390625,0.69661456
0.71875,0.68880206
0.6953125,0.68619794
0.66015625,0.6796875
0.63671875,0.6770833
0.6171875,0.67838544
0.6171875,0.69921875
0.6230469,0.71223956
0.62890625,0.72526044
0.6269531,0.73828125
0.6191406,0.75651044
0.59765625,0.7682292
0.5722656,0.7682292
0.5449219,0.76692706
0.5175781,0.7604167
0.47460938,0.74348956
0.44140625,0.7265625
0.40039062,0.703125
0.3828125,0.68880206
0.37890625,0.6666667
0.38867188,0.6432292
0.3984375,0.62890625
0.41992188,0.61588544
0.4375,0.6067708
0.45703125,0.60026044
0.48242188,0.58723956
0.5,0.5703125
0.5097656,0.55078125
0.51171875,0.53515625
0.50390625,0.5130208
0.48632812,0.49609375
0.45898438,0.4856771
0.42382812,0.48046875
0.40039062,0.4778646
0.36914062,0.4778646
0.34765625,0.48177084
0.328125,0.4856771
0.29492188,0.49739584
0.27539062,0.50390625
0.25,0.5078125
0.22265625,0.5104167
0.18554688,0.5104167
0.16210938,0.5026042
0.14648438,0.4934896
0.140625,0.47916666
0.14453125,0.46354166
0.16210938,0.44140625
0.17773438,0.42578125
0.19921875,0.41145834
0.24023438,0.3997396
0.26757812,0.3971354
0.28710938,0.3984375
0.31445312,0.4140625
0.3359375,0.4205729
0.35742188,0.42708334
0.38476562,0.42708334
0.40429688,0.4153646
0.41796875,0.40364584
0.43359375,0.38802084
0.43554688,0.36979166
0.42382812,0.34895834
0.40234375,0.3294271
0.36328125,0.30859375
0.34375,0.29947916
0.32421875,0.296875
0.28320312,0.29296875
0.25195312,0.2877604
0.20117188,0.2734375
0.17578125,0.26302084
0.16015625,0.25260416
0.1484375,0.23697917
0.15234375,0.22265625
0.16015625,0.20442708
0.18164062,0.18098958
0.19921875,0.16276042
0.21484375,0.14713542
0.23632812,0.13151042
0.2578125,0.122395836
0.28515625,0.115885414
0.30859375,0.11328125
0.33398438,0.1171875
0.35351562,0.123697914
0.36914062,0.13541667
0.38085938,0.14713542
0.38867188,0.16276042
0.39453125,0.17708333
0.40625,0.19140625
0.42578125,0.19270833
0.44335938,0.17578125
0.45117188,0.15885417
0.4609375,0.14713542
0.48046875,0.14453125
0.5,0.16145833
0.5058594,0.17447917
0.5058594,0.19010417
0.5058594,0.20572917
0.5097656,0.22005208
0.5253906,0.23177083
0.5390625,0.24348958
